Day Monday
CRN    Dept  Coursenum  Class Title                     Start Time  End Time  Room
63118  CIVL  2670-05    INTRO_TO_STRUCTURAL_ENG         12:00PM     01:50PM   SAGE_4101  
61093  CIVL  4240-01    INTRO_TO_FINITE_ELEMENTS        12:00PM     01:50PM   DARRIN_330 
65174  COGS  4962-01    EMPATHY_AND_EMOTIONS            12:00PM     01:50PM   CARNEG_208 
61416  CSCI  1100-03    COMPUTER_SCIENCE_I              12:00PM     01:50PM   SAGE_2715  
64010  CSCI  1100-16    COMPUTER_SCIENCE_I              12:00PM     01:50PM   J-ROWL_2C13
64399  CSCI  1100-21    COMPUTER_SCIENCE_I              12:00PM     01:50PM   J-ROWL_2C25
61056  CSCI  2500-01    COMPUTER_ORGANIZATION           12:00PM     01:50PM   SAGE_3303  
63960  CSCI  2500-02    COMPUTER_ORGANIZATION           12:00PM     01:50PM   SAGE_3303  
63961  CSCI  2500-03    COMPUTER_ORGANIZATION           12:00PM     01:50PM   SAGE_3303  
63725  CSCI  2960-01    WEB_SYSTEMS_DEVELOPMENT         12:00PM     01:50PM   LALLY_102  
64657  CSCI  4510-01    DIST_SYSTEMS_&_ALGORITHMS       12:00PM     01:50PM   LOW_3051   
64658  CSCI  6510-01    DIST_SYSTEMS_&_ALGORITHMS       12:00PM     01:50PM   LOW_3051   
63773  ECON  2020-02    INTERMEDIATE_MACROECON_THEORY   12:00PM     01:50PM   SAGE_5510  
64757  ECON  4964-01    BEHAVIORAL_ECONOMICS            12:00PM     01:50PM   DARRIN_239 
64758  ECON  6964-01    BEHAVIORAL_ECONOMICS            12:00PM     01:50PM   DARRIN_239 
64559  ECSE  2110-01    ELECTRICAL_ENERGY_SYSTEMS       12:00PM     01:20PM   GREENE_120 
65182  ECSE  4720-01    SOLID_STATE_PHYSICS             12:00PM     01:50PM   CARNEG_101 
62554  ECSE  4900-04    MULTIDISCIPLINARY_CAP_DESIGN    12:00PM     01:50PM   JONSSN_3332
63178  ENGR  1100-08    INTRO_TO_ENGR_ANALYSIS          12:00PM     01:50PM   RCKTTS_203 
61030  ENGR  2050-11    INTRO_ENGINEERING_DESIGN        12:00PM     01:50PM   JONSSN_4309
61031  ENGR  2050-12    INTRO_ENGINEERING_DESIGN        12:00PM     01:50PM   JONSSN_3207
62263  ENGR  2250-04    THERMAL_AND_FLUIDS_ENGR_I       12:00PM     01:50PM   TROY_2012  
61404  ENGR  2530-04    STRENGTH_OF_MATERIALS           12:00PM     01:50PM   RCKTTS_211 
61043  ENGR  2600-04    MOD_&_ANALYSIS_UNCERTAINTY      12:00PM     01:20PM   DARRIN_324 
64369  ENGR  2600-06    MODELING_&_ANALYSIS_UNCERTAINT  12:00PM     01:20PM   SAGE_3101  
62961  ENGR  4010-01    PROFESSIONAL_DEVEL_III          12:00PM     01:50PM   JONSSN_5119
63499  ENVE  4710-01    GROUNDWATER_HYDROLOGY           12:00PM     01:50PM   LOW_3045   
62727  ENVE  6110-01    ADV_GROUNDWATER_HYDROLOGY       12:00PM     01:50PM   LOW_3045   
61094  ERTH  4710-01    GROUNDWATER_HYDROLOGY           12:00PM     01:50PM   LOW_3045   
65017  GSAS  1040-01    ART_FOR_INTERACTIVE_MEDIA       12:00PM     01:50PM   WEST_214   
65300  IHSS  1410-01    CENTURY_OF_THE_GENE             12:00PM     01:50PM   CARNEG_106 
65324  IHSS  1979-01    RACE,_CLASS,_GENDER_AND_TECH    12:00PM     01:50PM   SAGE_5711  
62725  ISYE  4270-04    MULTIDISCIPLINARY_CAP_DESIGN    12:00PM     01:50PM   JONSSN_3332
62804  ISYE  4600-01    OPERATIONS_RESEARCH_METHODS     12:00PM     01:50PM   LOW_3039   
62537  ISYE  6610-01    SYSTEMS_MODELING_IN_DSES        12:00PM     01:50PM   LOW_3039   
64618  ISYE  6780-01    INTRODUCTION_TO_OPTIMIZATION    12:00PM     01:50PM   CARNEG_210 
63296  ITWS  2110-01    WEB_SYSTEMS_DEVELOPMENT         12:00PM     01:50PM   LALLY_102  
65093  MANE  2220-02    INVENTOR'S_STUDIO_1             12:00PM     01:50PM   SAGE_2211  
65094  MANE  2830-01    NUCLEAR_PHENOMENA_FOR_ENGR      12:00PM     01:50PM   LALLY_104  
61452  MANE  4010-02    THERMAL_AND_FLUIDS_ENGR_II      12:00PM     01:50PM   TROY_2018  
61461  MANE  4240-01    INTRO_TO_FINITE_ELEMENTS        12:00PM     01:50PM   DARRIN_330 
62539  MANE  4260-04    MULTIDISCIPLINARY_CAP_DESIGN    12:00PM     01:50PM   JONSSN_3332
61617  MANE  4420-01    RADIATION_TECHNOLOGY            12:00PM     01:50PM   LOW_3112   
61552  MANE  4800-01    BOUND_LAY_&_HEAT_TRANS          12:00PM     01:20PM   CARNEG_113 
63930  MANE  6260-01    RADIATION_TECHNOLOGY            12:00PM     01:50PM   LOW_3112   
63292  MATH  1010-25    CALCULUS_I                      12:00PM     01:20PM   EATON_214  
63293  MATH  1010-26    CALCULUS_I                      12:00PM     01:20PM   EATON_214  
63294  MATH  1010-27    CALCULUS_I                      12:00PM     01:20PM   EATON_214  
63295  MATH  1010-28    CALCULUS_I                      12:00PM     01:20PM   EATON_214  
63446  MATH  1010-29    CALCULUS_I                      12:00PM     01:20PM   EATON_214  
63447  MATH  1010-30    CALCULUS_I                      12:00PM     01:20PM   EATON_214  
63448  MATH  1010-31    CALCULUS_I                      12:00PM     01:20PM   EATON_214  
63449  MATH  1010-32    CALCULUS_I                      12:00PM     01:20PM   EATON_214  
64371  MATH  1010-49    CALCULUS_I                      12:00PM     01:20PM   EATON_214  
64372  MATH  1010-50    CALCULUS_I                      12:00PM     01:20PM   EATON_214  
61110  MATH  1020-01    CALCULUS_II                     12:00PM     12:50PM   SAGE_3510  
61111  MATH  1020-02    CALCULUS_II                     12:00PM     12:50PM   SAGE_3510  
61112  MATH  1020-03    CALCULUS_II                     12:00PM     12:50PM   SAGE_3510  
61113  MATH  1020-04    CALCULUS_II                     12:00PM     12:50PM   SAGE_3510  
61118  MATH  1500-01    CALC_I_FOR_ARCH,_MGMT_&__HASS   12:00PM     01:20PM   ACADMY_AUD 
61119  MATH  1500-02    CALC_I_FOR_ARCH,_MGMT_&_HASS    12:00PM     01:20PM   ACADMY_AUD 
62050  MATH  1500-03    CALC_I_FOR_ARCH,_MGMT_&_HASS    12:00PM     01:20PM   ACADMY_AUD 
61201  MATH  1500-04    CALC_I_FOR_ARCH,_MGMT_&_HASS    12:00PM     01:20PM   ACADMY_AUD 
63924  MATH  2010-17    MULTIVAR_CALC_&_MATRIX_ALGEBRA  12:00PM     01:20PM   WEST_AUD   
63925  MATH  2010-18    MULTIVAR_CALC_&_MATRIX_ALGEBRA  12:00PM     01:20PM   WEST_AUD   
63926  MATH  2010-19    MULTIVAR_CALC_&_MATRIX_ALGEBRA  12:00PM     01:20PM   WEST_AUD   
63927  MATH  2010-20    MULTIVAR_CALC_&_MATRIX_ALGEBRA  12:00PM     01:20PM   WEST_AUD   
61316  MATH  2400-13    INTRO_DIFFERENTIAL_EQUATIONS    12:00PM     12:50PM   DARRIN_232 
61135  MATH  4100-01    LINEAR_ALGEBRA                  12:00PM     01:50PM   DARRIN_337 
65089  MATH  4100-02    LINEAR_ALGEBRA                  12:00PM     01:50PM   DARRIN_337 
65156  MATH  6790-01    WAVE_MOTION                     12:00PM     01:50PM   LALLY_02   
61143  MATP  6600-01    INTRODUCTION_TO_OPTIMIZATION    12:00PM     01:50PM   CARNEG_210 
61077  MGMT  1100-04    INTRO_TO_MANAGEMENT             12:00PM     01:50PM   PITTS_4206 
61079  MGMT  2300-02    FINANCIAL_ACCOUNTING            12:00PM     01:50PM   PITTS_5216 
63657  MGMT  2430-01    MARKETING_PRINCIPLES            12:00PM     01:50PM   PITTS_5114 
61366  MGMT  4140-02    COMPUTER_INFO_SYSTEMS           12:00PM     01:50PM   LOW_3130   
61083  MGMT  4850-01    ORG_BEHAVIOR_IN_HIGH_PERF_ORG   12:00PM     01:50PM   EATON_216  
61086  MGMT  4870-01    STRATEGY_AND_POLICY             12:00PM     01:50PM   DARRIN_235 
64747  MGMT  4962-01    BUSINESS_CAPSTONE               12:00PM     01:50PM   TROY_2015  
64392  MGMT  6570-01    ADV_DATA_RESOURCE_MANAGEMENT    12:00PM     02:50PM   PITTS_4114 
63143  MTLE  4920-04    MULTIDISCIPLINARY_CAP_DESIGN    12:00PM     01:50PM   JONSSN_3332
65153  MTLE  4960-01    MATLS_INFORMATICS_&_DATA_SCI.   12:00PM     01:20PM   MATLS_136  
65154  MTLE  6960-01    MATLS_INFORMATICS_&_DATA_SCI.   12:00PM     01:20PM   MATLS_136  
64684  PHIL  2960-01    DEMOCRATIZING_AMERICA           12:00PM     01:50PM   SAGE_2707  
64683  PHIL  4480-01    METAPHYSICS_AND_CONSCIOUSNESS   12:00PM     01:50PM   SAGE_4112  
65030  PHIL  4480-02    METAPHYSICS_AND_CONSCIOUSNESS   12:00PM     01:50PM   SAGE_4112  
61242  PHYS  1100-07    PHYSICS_I                       12:00PM     01:50PM   J-ROWL_2C06
62067  PHYS  1100-10    PHYSICS_I                       12:00PM     01:50PM   J-ROWL_2C30
61068  PHYS  1200-09    PHYSICS_II                      12:00PM     01:50PM   J-ROWL_2C22
61069  PHYS  1200-10    PHYSICS_II                      12:00PM     01:50PM   J-ROWL_2C14
61071  PHYS  4720-01    SOLID_STATE_PHYSICS             12:00PM     01:50PM   CARNEG_101 
62038  PSYC  4370-01    COGNITIVE_PSYCHOLOGY            12:00PM     01:50PM   DARRIN_318 
65260  PSYC  4370-02    COGNITIVE_PSYCHOLOGY            12:00PM     01:50PM   DARRIN_318 
65175  PSYC  4960-01    EMPATHY_AND_EMOTIONS            12:00PM     01:50PM   CARNEG_208 
63943  PSYC  4961-01    MINDFULNESS                     12:00PM     01:50PM   SAGE_2112  
65185  PSYC  4961-02    MINDFULNESS                     12:00PM     01:50PM   SAGE_2112  
64777  PSYC  4962-01    PHYSICS_MEETS_SOCIAL_SCIENCE    12:00PM     01:50PM   CARNEG_205 
64690  STSH  4961-01    SUSTAINABILITY_BY_DESIGN        12:00PM     01:50PM   SAGE_2701  
64667  STSS  4961-01    SUSTAINABILITY_BY_DESIGN        12:00PM     01:50PM   SAGE_2701  
65256  STSS  4967-13    PD2_TECH_ISSUES_&_SOLUTIONS     12:00PM     01:50PM   VORHES_SO  
65211  WRIT  1110-03    WRITING_IN_CONTEXT              12:00PM     01:50PM   SAGE_2704  
65212  WRIT  1110-04    WRITING_IN_CONTEXT              12:00PM     01:50PM   SAGE_2704  
65393  WRIT  2110-06    STRATEGIC_WRITING               12:00PM     01:50PM   J-ROWL_1W01
63522  WRIT  2330-01    CREATIVE_WRITING:_SHORT_STORY   12:00PM     01:50PM   SAGE_3205  
61157  ECSE  4770-01    COMPUTER_HARDWARE_DESIGN        12:30PM     01:50PM   JONSSN_6309
61158  ECSE  4770-02    COMPUTER_HARDWARE_DESIGN        12:30PM     01:50PM   JONSSN_6309
61159  ECSE  4770-03    COMPUTER_HARDWARE_DESIGN        12:30PM     01:50PM   JONSSN_6309
61160  ECSE  4770-04    COMPUTER_HARDWARE_DESIGN        12:30PM     01:50PM   JONSSN_6309
61161  ECSE  4770-05    COMPUTER_HARDWARE_DESIGN        12:30PM     01:50PM   JONSSN_6309
61324  ECSE  4770-06    COMPUTER_HARDWARE_DESIGN        12:30PM     01:50PM   JONSSN_6309
61246  ECSE  4770-07    COMPUTER_HARDWARE_DESIGN        12:30PM     01:50PM   JONSSN_6309
65114  ECSE  4961-01    MOD&SIM_FOR_CYBER-PHYSICAL_SYS  12:30PM     01:50PM   JONSSN_4304
65373  ECSE  6810-01    PROBABILISTIC_GRAPHICAL_MODELS  12:30PM     01:50PM   JONSSN_4104
65115  ECSE  6961-01    MOD&SIM_FOR_CYBER-PHYSICAL_SYS  12:30PM     01:50PM   JONSSN_4304
62052  LGHT  4230-01    LIGHTING_DESIGN                 12:30PM     03:30PM   GURLEY_    
65197  BIOL  4740-01    ADVANCED_CELL_BIOLOGY_LAB       01:00PM     03:50PM   J-ROWL_3W12
61107  BMED  4010-02    BIOMEDICAL_ENGINEERING_LAB      01:00PM     03:50PM   JONSSN_5213
61598  CHEM  2230-02    ORGANIC_CHEMISTRY_LAB_I         01:00PM     03:50PM   WALKER_3214
61372  CHME  4040-01    CHEMICAL_ENG_SEPARATIONS        01:00PM     01:50PM   SAGE_3510  
65283  CHME  4040-02    CHEMICAL_ENG_SEPARATIONS        01:00PM     01:50PM   SAGE_3510  
61019  ENGR  1300-04    ENGR_PROCESSES                  01:00PM     03:50PM   JONSSN_1010
61037  ENGR  2350-04    EMBEDDED_CONTROL                01:00PM     03:50PM   JONSSN_4201
61549  MATH  2400-15    INTRO_DIFFERENTIAL_EQUATIONS    01:00PM     01:50PM   DARRIN_232 
64582  ARCH  4050-01    CITIES_AND_THEIR_TERRITORIES    02:00PM     03:50PM   LOW_4050   
65125  ARCH  4580-80    MATERIALS_SYSTEMS_&_PRODUCTION  02:00PM     04:50PM   TBA        
65139  ARCH  6340-80    MATERIAL_SYSTEMS_&_PRODUCTIONS  02:00PM     04:50PM   TBA        
64505  ARTS  1050-01    ART_HISTORY                     02:00PM     03:50PM   SAGE_4101  
62072  ARTS  2040-01    INTERMEDIATE_DIGITAL_IMAGING    02:00PM     03:50PM   WEST_211   
63145  ASTR  4220-01    ASTROPHYSICS                    02:00PM     03:50PM   DARRIN_232 
63500  BIOL  1015-01    INTRODUCTION_TO_BIOLOGY_LAB     02:00PM     04:50PM   WALKER_6113
63501  BIOL  1015-02    INTRODUCTION_TO_BIOLOGY_LAB     02:00PM     04:50PM   WALKER_6113
63502  BIOL  1015-03    INTRODUCTION_TO_BIOLOGY_LAB     02:00PM     04:50PM   WALKER_6113
63503  BIOL  1015-04    INTRODUCTION_TO_BIOLOGY_LAB     02:00PM     04:50PM   WALKER_6113
63334  BIOL  4200-01    BIOSTATISTICS                   02:00PM     03:50PM   LALLY_104  
63966  BMED  4550-01    CELL_BIOMECHANICS               02:00PM     03:20PM   LOW_3045   
63953  BMED  6550-01    CELL_BIOMECHANICS               02:00PM     03:20PM   LOW_3045   
61604  CHEM  1100-07    CHEMISTRY_I                     02:00PM     04:50PM   WALKER_5113
65192  CHEM  4961-01    MASS_SPECTROSCOPY               02:00PM     03:20PM   LOW_4034   
65193  CHEM  6961-01    MASS_SPECTROSCOPY               02:00PM     03:20PM   LOW_4034   
61304  CHME  4010-01    TRANSPORT_PHENOMENA_I           02:00PM     03:50PM   DARRIN_318 
64837  CHME  4010-02    TRANSPORT_PHENOMENA_I           02:00PM     03:50PM   DARRIN_318 
61175  CHME  4150-02    CHEMICAL_ENGR_LAB_I             02:00PM     05:50PM   RCKTTS_008A
61177  CHME  6610-01    MATH_METHODS_IN_CHEM_ENGR_I     02:00PM     03:50PM   RCKTTS_212 
61306  CIVL  2030-01    INTRO_TRANSPORTATION_ENG        02:00PM     03:50PM   DARRIN_337 
61618  COGS  6962-01    PROFESSIONAL_SEMINAR            02:00PM     05:50PM   SAGE_2715  
65480  COMM  2520-04    COMMUNICATION_THEORY_&_PRAC.    02:00PM     03:50PM   TROY_2015  
64400  CSCI  1100-22    COMPUTER_SCIENCE_I              02:00PM     03:50PM   LOW_3112   
65343  CSCI  1100-23    COMPUTER_SCIENCE_I              02:00PM     03:50PM   LOW_4040   
61051  CSCI  1200-01    DATA_STRUCTURES                 02:00PM     03:50PM   DARRIN_308 
63765  CSCI  1200-02    DATA_STRUCTURES                 02:00PM     03:50PM   DARRIN_308 
61052  CSCI  1200-03    DATA_STRUCTURES                 02:00PM     03:50PM   DARRIN_308 
63479  CSCI  1200-04    DATA_STRUCTURES                 02:00PM     03:50PM   DARRIN_308 
62409  CSCI  1200-05    DATA_STRUCTURES                 02:00PM     03:50PM   DARRIN_308 
61053  CSCI  1200-06    DATA_STRUCTURES                 02:00PM     03:50PM   DARRIN_308 
61387  CSCI  1200-07    DATA_STRUCTURES                 02:00PM     03:50PM   DARRIN_308 
64009  CSCI  1200-08    DATA_STRUCTURES                 02:00PM     03:50PM   DARRIN_308 
64235  CSCI  1200-09    DATA_STRUCTURES                 02:00PM     03:50PM   DARRIN_308 
64569  CSCI  1200-10    DATA_STRUCTURES                 02:00PM     03:50PM   DARRIN_308 
61602  CSCI  4430-01    PROGRAMMING_LANGUAGES           02:00PM     03:50PM   WEST_AUD   
65075  CSCI  4520-02    GAME_DEVELOPMENT_I              02:00PM     03:50PM   SAGE_3101  
64869  CSCI  4977-01    NETWORK_RESILIENCE              02:00PM     03:50PM   MATLS_334  
63677  CSCI  6430-01    PROGRAMMING_LANGUAGES           02:00PM     03:50PM   WEST_AUD   
64870  CSCI  6962-02    NETWORK_RESILIENCE              02:00PM     03:50PM   MATLS_334  
65015  ECON  2020-03    INTERMEDIATE_MACROECON_THEORY   02:00PM     03:50PM   ACADMY_AUD 
64759  ECON  4966-01    ECONOMETRIC_METHODS_-_BIG_DATA  02:00PM     03:50PM   SAGE_2704  
64761  ECON  4967-01    APPLIED_GAME_THEORY             02:00PM     03:50PM   DARRIN_236 
64760  ECON  6966-01    ECONOMETRIC_METHODS_-_BIG_DATA  02:00PM     03:50PM   SAGE_2704  
64762  ECON  6967-01    APPLIED_GAME_THEORY             02:00PM     03:50PM   DARRIN_236 
63761  ECSE  2210-02    MICROELECTRONICS_TECHNOLOGY     02:00PM     03:50PM   SAGE_5101  
64560  ECSE  2660-01    COMP_ARCHITECTURE_&_NETWORKS    02:00PM     03:50PM   EATON_215  
61152  ECSE  4250-01    IC_PROC_&_DESIGN                02:00PM     03:20PM   JONSSN_6309
65240  ECSE  4380-01    FUND_OF_SOLID_STATE_LGHTNG_SYS  02:00PM     03:20PM   JONSSN_4107
65200  ECSE  4962-01    INTRODUCTION-MACHINE_LEARNING   02:00PM     03:20PM   JONSSN_4104
65199  ECSE  6610-01    PATTERN_RECOGNITION             02:00PM     03:20PM   JONSSN_4104
63285  ENGR  1100-09    INTRO_TO_ENGR_ANALYSIS          02:00PM     03:50PM   RCKTTS_211 
64330  ENGR  1100-11    INTRO_TO_ENGR_ANALYSIS          02:00PM     03:50PM   LALLY_102  
63328  ENGR  1400-02    ENGINEERING_COMMUNICATIONS      02:00PM     03:50PM   JONSSN_3210
63644  ENGR  2050-08    INTRO_ENGINEERING_DESIGN        02:00PM     03:50PM   JONSSN_3232
61538  ENGR  2050-13    INTRO_ENGINEERING_DESIGN        02:00PM     03:50PM   JONSSN_3232
64504  ENGR  2090-05    ENGINEERING_DYNAMICS            02:00PM     03:50PM   J-ROWL_2C22
63489  ENGR  2600-05    MOD_&_ANALYSIS_UNCERTAINTY      02:00PM     03:20PM   TROY_2012  
62710  ENGR  4010-02    PROFESSIONAL_DEVEL_III          02:00PM     03:50PM   JONSSN_5119
64249  ENGR  6120-01    ADV._MANUFACTURING_PROC_&_SYS   02:00PM     03:50PM   JONSSN_3207
65076  GSAS  1040-02    ART_FOR_INTERACTIVE_MEDIA       02:00PM     03:50PM   WEST_214   
65382  GSAS  2510-03    INTRO_TO_GAME_DESIGN            02:00PM     03:50PM   SAGE_2510  
65023  GSAS  2520-03    INTRO_TO_GAME_STORYTELLING      02:00PM     03:50PM   SAGE_3705  
65024  GSAS  2520-04    INTRO_TO_GAME_STORYTELLING      02:00PM     03:50PM   SAGE_3705  
65041  GSAS  4520-02    GAME_DEVELOPMENT_I              02:00PM     03:50PM   SAGE_3101  
65375  IENV  4700-01    ONE_MILE_OF_THE_HUDSON_RIVER    02:00PM     03:50PM   J-ROWL_3W13
63733  IHSS  1110-01    NATURE/SOCIETY                  02:00PM     03:50PM   DNASN_130  
63734  IHSS  1110-02    NATURE/SOCIETY                  02:00PM     03:50PM   DNASN_130  
65325  IHSS  1980-01    SOCIOLGY_OF_INEQUAL_IN_U.S.SOC  02:00PM     03:50PM   PITTS_4206 
65328  IHSS  1982-01    SONGWRIT_TO_REFLECT_TIMES       02:00PM     03:50PM   WEST_326   
62283  IHSS  2610-01    PDI_STUDIO_III                  02:00PM     04:50PM   SAGE_2211  
65159  ISYE  4960-01    INTRO_CYBER-PHYSICAL_SYSTEMS    02:00PM     03:50PM   LOW_3130   
65160  ISYE  6960-01    INTRO_CYBER-PHYSICAL_SYSTEMS    02:00PM     03:50PM   LOW_3130   
65036  ITWS  2110-02    WEB_SYSTEMS_DEVELOPMENT         02:00PM     03:50PM   VORHES_SO  
61456  MANE  4020-04    THERMAL_&_FLUIDS_ENG_LAB        02:00PM     04:50PM   LOW_5118   
64549  MANE  4070-01    AERODYNAMICS_I                  02:00PM     03:50PM   DARRIN_324 
64287  MANE  4280-01    DESIGN_OPTIMIZATION             02:00PM     03:20PM   SAGE_3510  
64250  MANE  6230-01    ADV._MANUFACTURING_PROC_&_SYS   02:00PM     03:50PM   JONSSN_3207
64017  MANE  6963-01    ADVANCED_DESIGN_OPTIMIZATION    02:00PM     03:20PM   SAGE_3510  
64222  MATH  1020-17    CALCULUS_II                     02:00PM     02:50PM   CARNEG_210 
61121  MATH  2010-01    MULTIVAR_CALC_&_MATRIX_ALGEBRA  02:00PM     03:20PM   EATON_214  
61122  MATH  2010-02    MULTIVAR_CALC_&_MATRIX_ALGEBRA  02:00PM     03:20PM   EATON_214  
61123  MATH  2010-03    MULTIVAR_CALC_&_MATRIX_ALGEBRA  02:00PM     03:20PM   EATON_214  
61124  MATH  2010-04    MULTIVAR_CALC_&_MATRIX_ALGEBRA  02:00PM     03:20PM   EATON_214  
61417  MATH  2400-17    INTRO_DIFFERENTIAL_EQUATIONS    02:00PM     03:20PM   DARRIN_330 
61418  MATH  2400-18    INTRO_DIFFERENTIAL_EQUATIONS    02:00PM     03:20PM   DARRIN_330 
61419  MATH  2400-19    INTRO_DIFFERENTIAL_EQUATIONS    02:00PM     03:20PM   DARRIN_330 
61420  MATH  2400-20    INTRO_DIFFERENTIAL_EQUATIONS    02:00PM     03:20PM   DARRIN_330 
62284  MATH  4090-01    FOUNDATIONS_OF_ANALYSIS         02:00PM     03:20PM   SAGE_5510  
64539  MATH  4090-02    FOUNDATIONS_OF_ANALYSIS         02:00PM     03:20PM   SAGE_5510  
61136  MATH  4200-01    MATHEMATICAL_ANALYSIS_I         02:00PM     03:50PM   DARRIN_239 
61139  MATH  6500-01    PARTIAL_DIFFERENTIAL_EQUATIONS  02:00PM     03:50PM   CARNEG_208 
61141  MATP  4600-01    PROB_THEORY_&_APPLICATIONS      02:00PM     03:50PM   CARNEG_112 
65190  MATP  6960-01    GEOMETRIC_METHODS-DATA_PROCESS  02:00PM     03:50PM   LOW_3116   
61379  MGMT  1240-02    MGMT_PROFESSIONAL_DEV_I         02:00PM     03:50PM   LOW_3039   
61367  MGMT  4240-01    SYSTEMS_ANALYSIS_&_DESIGN       02:00PM     03:50PM   SAGE_4510  
61368  MGMT  4510-01    INVENTION,_INNOV_&_ENTREPREN    02:00PM     03:50PM   PITTS_5114 
62534  MGMT  4850-02    ORG_BEHAVIOR_IN_HIGH_PERF_ORG   02:00PM     03:50PM   EATON_216  
63512  MGMT  4870-02    STRATEGY_AND_POLICY             02:00PM     03:50PM   DARRIN_235 
62058  MGMT  6640-01    INVENTION,_INNOV_&_ENTREPREN    02:00PM     03:50PM   PITTS_5114 
64384  MGMT  7840-01    EMPIRICAL_ISSUES                02:00PM     04:50PM   PITTS_5216 
61303  MTLE  4050-01    INTRODUCTION_TO_POLYMERS        02:00PM     03:20PM   LOW_3051   
62273  MTLE  6030-01    ADVANCED_THERMODYNAMICS         02:00PM     03:50PM   MATLS_136  
62743  MTLE  6963-01    INTRODUCTION_TO_POLYMERS        02:00PM     03:20PM   LOW_3051   
